file,verdict,engine_verdict,sample_rate,bytes,flags,evidence_error,assertion,coverage.examined_s,coverage.fraction,coverage.mode,coverage.segments,coverage.spans.len,coverage.total_s,duration,idem.R_fhgacm_320_bestphase,idem.R_fhgacm_320_full_bestphase,idem.R_mp3_128_bestphase,idem.R_mp3_128_full_bestphase,idem.R_mp3_320_bestphase,idem.R_mp3_320_full_bestphase,idem.R_mp3_320_phase0,idem.best_phase,idem.d1_best,idem.d1_phase0,idem.n_phases,rolloff_hz,score,telemetry.ai_engine,telemetry.bit_declared,telemetry.bit_effective,telemetry.brickwall,telemetry.brickwall_detail,telemetry.dead_max_run,telemetry.dead_mean_run,telemetry.dead_run_reason,telemetry.edge_two_axis,telemetry.edge_two_axis.edge,telemetry.edge_two_axis.edge_std,telemetry.edge_two_axis.fires,telemetry.edge_two_axis.flatness_db,telemetry.edge_two_axis.n,telemetry.edge_two_axis.width_hz,telemetry.fake_hires,telemetry.fake_hires_db,telemetry.frame_periodicity,telemetry.hf_cutoff,telemetry.hf_sharpness,telemetry.hf_stereo_corr,telemetry.hf_top_db,telemetry.hf_wall,telemetry.idem_move,telemetry.lsb_entropy,telemetry.mid_stereo_corr,telemetry.ms_cond,telemetry.opus_edge.edge,telemetry.opus_edge.edge_std,telemetry.opus_edge.flatness_db,telemetry.opus_edge.joint,telemetry.opus_edge.occ,telemetry.opus_edge.probe,telemetry.opus_edge.width_hz,telemetry.pool_llr,telemetry.probe_convdrop,telemetry.probe_licence_v1,telemetry.probe_licence_v2,telemetry.ratio_raw,telemetry.refmatch,telemetry.sr,telemetry.stereo,telemetry.stereo_conf,telemetry.stereo_corr,telemetry.structural_probes_available,telemetry.threshold_margins,telemetry.top_octave_dbfs,telemetry.top_octave_depth_db,telemetry.va_needles,telemetry.va_needles.brief,telemetry.va_needles.contrast,telemetry.va_needles.va,telemetry.va_needles.void,telemetry.va_needles.wall,telemetry.va_needles.width,windows_used
fd-exchange-v2-2026-08-0486.flac,convicted,UPSCALE,44100,5951629,HF_SEAM_0.66;LOW_ROLLOFF_6.4KHZ;STEREO_AAC_DOUBT_0.00;DEADRUN_UNCORROBORATED_96;DEADRUN_UNCORROBORATED_6.54;MP3_CONJ_BASE_20500;MP3_CONJ_WALLLEG_W37.3_K5.62;OPUS_EDGE_FIRE_20056_W470_F4.7,,,60.0,1.0,whole,1/1,1,60.0,0.0,0.991,5.8316,4.8415,7.1756,2.4994,2.7787,2.5199,364,0.6452728800939628,0.6633971774519188,576,6438.4,—,True,16,16,PASS,"No shelf (16k drop=9.0dB, 20k drop=35.2dB)",96.0,6.538,,,,,,,,,False,,0.385,20500,41.5,-0.142,-60.4,37.3,,1.0,0.053,3.453,20056.0,17.8,4.7,True,0.1204,ok,470.0,,,,,26.252,,44100,PASS,0.0001,0.9508,True,MAXRUN_SOLO 96.00 vs 100.00 (-4.00),-116.5,103.2,,,,DARK_REF,,20220,,5
fd-exchange-v2-2026-08-0487.flac,clear,GENUINE,44100,5478246,,,,60.0,1.0,whole,1/1,1,60.0,0.0,1.5914,15.5319,6.3162,12.165,3.0349,5.9452,3.035,101,0.7661769588442033,0.7816691555785508,576,10734.3,—,True,16,16,PASS,"No shelf (16k drop=11.3dB, 20k drop=26.6dB)",6.0,2.5,,,21843.0,229.4,False,,4,,False,,0.178,22000,9.6,-0.065,-29.8,5.0,,1.0,-0.431,2.351,21759.0,0.0,,False,,ok,1500.0,,,,,58.28,,44100,PASS,0.8935,0.7647,True,,-92.0,64.0,,,,NO_WALL,,,,5
fd-exchange-v2-2026-08-0488.flac,convicted,UPSCALE,44100,4870750,BRICKWALL_20K;HF_SEAM_0.78;LOW_ROLLOFF_6.2KHZ;CNN_DOUBT;STEREO_AAC_DOUBT_0.00;DEAD_STRUCTURE_MAXRUN_377;DEAD_STRUCTURE_MEANRUN_5.94;BAND_LIMIT_LOW_19000HZ_49DB;MS_CONDITIONAL_53;MP3_CONJ_BASE_19000;MP3_CONJ_WALLLEG_W49.3_K5.37,,,60.0,1.0,whole,1/1,1,60.0,0.0,0.7118,9.1454,3.488,6.2798,2.4021,2.5025,2.4021,0,0.3469111153848196,0.3469111153848196,576,6212.3,—,True,16,16,FAKE_320K,"20kHz shelf (drop=66.6dB, whole-track)",377.0,5.939,,,,,,,,,False,,0.328,19000,48.8,0.769,-66.6,49.3,,1.0,0.943,52.967,,,,False,,ok,,,,,,27.574,,44100,PASS,0.0,0.8898,True,,-116.1,98.5,,,,DARK_REF,,18761,,5
fd-exchange-v2-2026-08-0489.flac,flagged,SUSPECT,44100,3762652,LOW_ROLLOFF_5.9KHZ;STEREO_AAC_DOUBT_0.09;AAC_LATTICE_20pct,,,49.27,0.9999,whole,1/1,1,49.27,0.0,1.4545,3.7235,2.864,3.6925,1.9111,2.5174,2.0061,542,1.179661812133223,1.2145148440982216,576,5943.2,—,True,16,16,PASS,"No shelf (16k drop=15.4dB, 20k drop=33.4dB)",6.0,2.172,,,,,,,,,False,,0.369,22000,13.6,-0.005,-36.0,2.3,,1.0,-0.057,8.222,,,,False,,ok,,,,False,False,53.904,,44100,PASS,0.0856,0.7869,True,,-92.6,67.0,,,,NO_WALL,,,,5
fd-exchange-v2-2026-08-0490.flac,flagged,SUSPECT,44100,6098468,LOW_ROLLOFF_7.7KHZ;STEREO_AAC_DOUBT_0.00,,,60.02,1.0,spread,2/2,2,60.0,0.0,1.2515,13.9599,6.5042,11.9828,2.4173,7.1022,2.3454,242,0.989403904807861,1.0081926064828213,576,7719.7,—,True,16,16,PASS,"No shelf (16k drop=9.6dB, 20k drop=26.8dB)",22.0,3.016,,,,,,,,,False,,0.333,22000,15.4,-0.223,-30.7,5.6,,1.0,0.098,22.373,,,,False,,ok,,,,,,51.91,,44100,PASS,0.0,0.7916,True,,-84.9,64.8,,,,NO_WALL,,,,5
fd-exchange-v2-2026-08-0491.flac,flagged,SUSPECT,44100,1837401,LOW_ROLLOFF_4.5KHZ;STEREO_AAC_DOUBT_0.11;AAC_LATTICE_24pct,,,29.37,0.9999,whole,1/1,1,29.37,0.0,1.3096,7.2866,3.9544,5.7137,2.8343,4.0395,2.929,1,0.6726342209678854,0.6801601123636264,576,4457.4,—,True,16,16,PASS,"No shelf (16k drop=10.9dB, 20k drop=25.4dB)",7.0,2.084,,,,,,,,,False,,0.45,22000,6.7,-0.0,-26.4,5.9,,1.0,0.114,7.98,21818.0,15.2,,False,,ok,1500.0,,,False,False,30.52,,44100,PASS,0.109,0.1156,True,,-104.2,69.4,,,,NO_WALL,,,,3
fd-exchange-v2-2026-08-0492.flac,flagged,SUSPECT,44100,5770643,BRICKWALL_20K;HF_DECOUPLED_-0.10;HF_SEAM_0.76;LOW_ROLLOFF_7.2KHZ;STEREO_AAC_DOUBT_0.00;DEAD_STRUCTURE_MAXRUN_277;DEAD_STRUCTURE_MEANRUN_8.22,,,60.0,1.0,whole,1/1,1,60.0,0.0,0.2773,1.3985,6.1762,6.3595,1.0315,1.071,1.0315,0,0.5867357393637788,0.5867357393637788,576,7213.6,—,True,16,16,FAKE_320K,"20kHz shelf (drop=58.6dB, whole-track)",277.0,8.221,,,,,,,,,False,,0.498,20000,29.3,-0.008,-61.4,26.5,,1.0,-0.124,24.365,20004.0,0.0,0.3,False,,ok,1500.0,,,,,9.857,,44100,PASS,0.0,0.3279,True,MEANRUN_SOLO 8.22 vs 8.00 (+0.22),-113.6,96.5,,,,MASTERING_EDGE,,17017,888,5
fd-exchange-v2-2026-08-0493.flac,flagged,SUSPECT,96000,5805273,AI_SR_96000;LOW_ROLLOFF_5.4KHZ;STEREO_AAC_DOUBT_0.00;DEAD_STRUCTURE_MAXRUN_223;BAND_LIMIT_LOW_NOWALL_19500HZ,,,60.0,1.0,whole,1/1,1,60.0,0.0,0.4219,0.4368,3.5144,3.4885,3.6519,3.688,3.6365,456,0.5522030421642404,0.5852205486264399,576,5437.5,—,True,16,16,PASS,"No shelf (16k drop=29.0dB, 20k drop=41.0dB)",223.0,3.754,,,,,,,,,False,3.2,0.345,19500,5.3,0.129,-42.5,1.5,,1.0,0.001,33.877,,,,False,,ok,,,,,,1.229,,96000,PASS,0.0005,0.0473,True,,-110.0,87.3,,,,,,,,5
fd-exchange-v2-2026-08-0494.flac,flagged,SUSPECT,44100,6676147,HF_SEAM_0.68;LOW_ROLLOFF_5.5KHZ;CNN_DOUBT;STEREO_AAC_DOUBT_0.00;DEAD_STRUCTURE_MAXRUN_190;DEAD_STRUCTURE_MEANRUN_29.25,,,60.0,1.0,whole,1/1,1,60.0,0.0,0.8055,9.8,6.7419,9.3726,2.5742,7.2907,2.6545,72,0.8870898675988413,0.909540731282048,576,5523.3,—,True,16,16,PASS,"No shelf (16k drop=18.7dB, 20k drop=37.9dB)",190.0,29.25,,,,,,,,,False,,0.187,20500,23.2,-0.4,-48.5,10.8,,1.0,0.577,9.415,20047.0,109.6,24.2,False,,ok,1614.0,,,,,10.432,,44100,PASS,0.0,0.7487,True,,-89.9,79.2,,,,MASTERING_EDGE,,20311,1222,5
fd-exchange-v2-2026-08-0495.flac,clear,GENUINE,44100,6070502,,,,60.0,1.0,whole,1/1,1,60.0,0.0,2.6462,20.3097,1.827,16.5338,2.405,20.463,2.4839,109,0.34775679535759757,0.3551105547204927,576,14211.9,—,True,16,16,PASS,"No shelf (16k drop=6.0dB, 20k drop=16.2dB)",3.0,,,,,,,,,,False,,0.183,22000,5.4,0.999,-17.2,0.9,,1.0,0.992,23.456,,,,False,,ok,,,,,,211.684,,44100,PASS,0.3335,0.9869,True,,-57.9,37.0,,,,NO_WALL,,,,5
fd-exchange-v2-2026-08-0496.flac,flagged,SUSPECT,44100,3184391,LOW_ROLLOFF_5.3KHZ;CNN_DOUBT;STEREO_AAC_DOUBT_0.00;DEAD_STRUCTURE_MAXRUN_166,,,38.52,1.0,whole,1/1,1,38.52,0.0,0.2234,5.641,3.9634,5.2987,1.74,3.1485,1.74,0,0.6128354603010069,0.6128354603010069,576,5345.6,—,True,16,16,PASS,"No shelf (16k drop=15.4dB, 20k drop=27.3dB)",166.0,4.835,,,,,,,,,False,,0.391,22000,13.1,-0.057,-31.3,7.2,,1.0,0.047,2.33,20823.0,532.9,2.4,False,,ok,1500.0,,,,,10.058,,44100,PASS,0.0,0.1145,True,MEANRUN_CEILING 4.83 vs 5.00 (-0.17),-94.2,71.3,,,,NO_WALL,,,,4
fd-exchange-v2-2026-08-0497.flac,convicted,UPSCALE,44100,5221686,HF_SEAM_0.81;STEREO_AAC_DOUBT_0.00;MP3_CONJ_BASE_20500;MP3_CONJ_WALLLEG_W32.3_K10.86;OPUS_EDGE_FIRE_20074_W412_F0.8,,,60.0,1.0,whole,1/1,1,60.0,0.0,0.9715,14.3662,5.3341,11.0208,0.4976,0.5634,0.4976,0,0.6676729566523409,0.6676729566523409,576,9323.9,—,True,16,16,PASS,"No shelf (16k drop=20.3dB, 20k drop=36.5dB)",78.0,3.716,,,,,,,,,False,,0.148,20500,44.5,0.107,-69.3,32.3,,1.0,0.305,2.279,20074.0,26.7,0.8,True,0.0634,ok,412.0,,,,,51.245,,44100,PASS,0.0,0.9307,True,MAXRUN_CEILING 78.00 vs 80.00 (-2.00),-115.5,95.0,,,,DARK_REF,,20155,,5
fd-exchange-v2-2026-08-0498.flac,flagged,SUSPECT,44100,5840067,BRICKWALL_20K;HF_DECOUPLED_0.03;HF_SEAM_0.78;LOW_ROLLOFF_7.2KHZ;CNN_DOUBT;STEREO_AAC_DOUBT_0.00;DEAD_STRUCTURE_MAXRUN_269;DEADRUN_UNCORROBORATED_6.97;BAND_LIMIT_LOW_19000HZ_32DB,,,60.0,1.0,whole,1/1,1,60.0,0.0,0.1055,2.1785,5.8908,6.7074,1.5768,1.6071,1.5768,0,0.6368106714367219,0.6368106714367219,576,7159.8,—,True,16,16,FAKE_320K,"20kHz shelf (drop=58.7dB, whole-track)",269.0,6.965,,,,,,,,,False,,0.294,19000,31.6,-0.176,-58.7,32.4,,1.0,0.394,4.47,,,,False,,ok,,,,,,3.157,,44100,PASS,0.0,-0.0687,True,,-115.9,94.5,,,,MASTERING_EDGE,,17259,1254,5
fd-exchange-v2-2026-08-0499.flac,convicted,UPSCALE,48000,5894384,FAKE_STEREO;HF_SEAM_0.66;AI_SR_48000;CNN_DOUBT;STEREO_AAC_DOUBT_0.00;DEAD_STRUCTURE_MAXRUN_404;DEADRUN_UNCORROBORATED_5.57;MP3_CONJ_BASE_20500;MP3_CONJ_WALLLEG_W43.2_K5.47;MP3_IDEM_R3.08_20500,,,60.0,1.0,whole,1/1,1,60.0,0.0,1.3314,15.3812,2.6429,13.9469,2.869,3.3021,2.7788,540,0.34878852390252685,0.35971490750234214,576,10816.4,—,True,16,16,PASS,"No shelf (16k drop=11.1dB, 20k drop=29.1dB)",404.0,5.575,,,,,,,,,False,,0.344,20500,62.1,1.0,-81.3,43.2,,1.0,1.0,40.364,20080.0,19.3,37.2,False,,ok,510.0,,,,,70.504,,48000,FAKE_STEREO,0.0,0.997,True,,-108.6,98.0,,,,,,,,5
fd-exchange-v2-2026-08-0500.flac,flagged,SUSPECT,44100,4959459,BRICKWALL_20K;HF_SEAM_0.80;LOW_ROLLOFF_7.3KHZ;CNN_DOUBT;LOSSY_SRC_NEEDLES_VOID;STEREO_AAC_DOUBT_0.00;BAND_LIMIT_LOW_NOWALL_18000HZ,,,60.0,1.0,whole,1/1,1,60.0,0.0,0.0922,1.4333,3.9538,4.2376,1.5975,1.6085,1.5975,0,0.4254246773088597,0.4254246773088597,576,7299.8,—,True,16,16,FAKE_320K,"20kHz shelf (drop=57.9dB, whole-track)",100.0,3.633,,,,,,,,,False,,0.225,18000,15.7,0.952,-58.3,11.8,,1.0,0.747,56.797,,,,False,,ok,,,,,,5.798,,44100,PASS,0.0,0.8185,True,MAXRUN_SOLO 100.00 vs 100.00 (+0.00),-116.1,93.0,,0.93,25.4,FIRE,36.9,16914,598,5
fd-exchange-v2-2026-08-0501.flac,flagged,SUSPECT,44100,6847432,LOW_ROLLOFF_5.4KHZ;STEREO_AAC_DOUBT_0.00;DEADRUN_UNCORROBORATED_6.59,,,60.02,1.0,spread,2/2,2,60.0,0.0,1.2782,11.2555,6.3819,9.7559,2.4481,8.7886,2.3084,288,0.8784159138271085,0.8989671721339434,576,5447.9,—,True,16,16,PASS,"No shelf (16k drop=18.5dB, 20k drop=29.5dB)",30.0,6.592,,,21627.0,42.7,False,1.8,12,1500.0,False,,0.185,22000,7.5,-0.372,-32.8,9.1,,1.0,0.579,38.879,21625.0,40.6,,False,,ok,1500.0,,,,,14.606,,44100,PASS,0.0,0.7513,True,,-81.2,70.3,,,,NO_WALL,,,,5
fd-exchange-v2-2026-08-0502.flac,flagged,SUSPECT,44100,3597855,BRICKWALL_20K;HF_DECOUPLED_-0.28;LOW_ROLLOFF_5.8KHZ;STEREO_AAC_DOUBT_0.00;BAND_LIMIT_LOW_NOWALL_16000HZ,,,57.21,0.9999,whole,1/1,1,57.21,0.0,-0.181,-0.1733,2.651,2.6231,1.9265,1.9248,1.9265,0,0.4701001160300865,0.4701001160300865,576,5792.4,—,True,16,16,FAKE_320K,"20kHz shelf (drop=54.0dB, whole-track)",32.0,2.766,,,,,,,,,False,,0.392,16000,3.3,0.727,-54.0,8.9,,1.0,0.706,21.644,,,,False,,ok,,,,,,4.883,,44100,PASS,0.0,0.7799,True,,-114.3,84.9,,,,NO_WALL,,,,5
fd-exchange-v2-2026-08-0503.flac,flagged,SUSPECT,44100,3758255,BRICKWALL_20K;HF_DECOUPLED_-0.17;LOW_ROLLOFF_5.7KHZ;STEREO_AAC_DOUBT_0.00;BAND_LIMIT_LOW_NOWALL_16500HZ,,,57.21,0.9999,whole,1/1,1,57.21,0.0,0.3312,0.3176,2.2547,2.2291,2.0702,2.0701,2.1201,90,0.5428950325972904,0.5476526812509205,576,5738.6,—,True,16,16,FAKE_320K,"20kHz shelf (drop=54.9dB, whole-track)",33.0,2.831,,,,,,,,,False,,0.392,16500,13.2,0.691,-54.9,9.7,,1.0,0.702,2.092,,,,False,,ok,,,,,,4.889,,44100,PASS,0.0,0.7797,True,,-114.4,85.3,,,,NO_WALL,,,,5
fd-exchange-v2-2026-08-0504.flac,flagged,SUSPECT,44100,1541188,BRICKWALL_20K;HF_SEAM_0.69;CNN_DOUBT;STEREO_AAC_DOUBT_0.00;BAND_LIMIT_LOW_17500HZ_32DB;AAC_LATTICE_59pct;MP3_IDEM_R1.74_17500;MP3_IDEM_FIRE_17500;LOWBAND_WALL_SHADOW_31.9,,,20.81,1.0,whole,1/1,1,20.81,0.0,0.573,3.9008,2.7408,3.8665,2.2329,2.3717,2.2322,508,0.40129501915436,0.4424001131449014,576,8564.8,—,True,16,16,FAKE_320K,"20kHz shelf (drop=61.0dB, whole-track)",67.0,3.409,,,,,,,,,False,,0.478,17500,1.2,0.771,-61.4,31.9,,1.0,0.96,38.047,,,,False,,ok,,,,False,False,3.609,,44100,PASS,0.0,0.9508,True,,-114.6,89.2,,,,MASTERING_EDGE,,17237,861,2
fd-exchange-v2-2026-08-0505.flac,flagged,SUSPECT,44100,4943675,LOW_ROLLOFF_6.2KHZ;STEREO_AAC_DOUBT_0.00;DEAD_STRUCTURE_MAXRUN_319;DEAD_STRUCTURE_MEANRUN_6.50;MS_CONDITIONAL_50,,,60.0,1.0,whole,1/1,1,60.0,0.0,0.9992,13.853,3.2569,8.6028,2.0615,8.2574,2.0615,0,0.3821164060740764,0.3821164060740764,576,6244.6,—,True,16,16,PASS,"No shelf (16k drop=12.3dB, 20k drop=22.2dB)",319.0,6.497,,,22012.0,435.2,False,,11,,False,,0.329,22000,8.3,0.785,-23.6,5.5,,1.0,0.943,50.064,22020.0,175.5,,False,,ok,1500.0,,,,,64.073,,44100,PASS,0.0,0.8899,True,,-72.8,55.4,,,,NO_WALL,,,,5
fd-exchange-v2-2026-08-0506.flac,clear,GENUINE,44100,6183144,,,,60.0,1.0,whole,1/1,1,60.0,0.0,0.7174,12.3196,9.0785,12.4644,3.042,8.4489,3.0946,279,0.8386308034557199,0.8593588985338707,576,10658.9,—,True,16,16,PASS,"No shelf (16k drop=21.1dB, 20k drop=40.3dB)",14.0,2.278,,,,,,,,,False,,0.254,20000,15.0,-0.257,-44.4,4.7,,1.0,-0.355,5.843,21988.0,63.4,,False,,ok,1500.0,,,,,29.089,,44100,PASS,0.2802,0.5863,True,,-85.9,65.9,,,,NO_WALL,,,,5
fd-exchange-v2-2026-08-0507.flac,flagged,SUSPECT,44100,7287222,STEREO_AAC_DOUBT_0.00,,,60.02,1.0,spread,2/2,2,60.0,0.0,1.1011,13.8262,6.5663,13.7468,2.7225,8.1222,2.8463,546,0.8833533255941904,0.904885514334942,576,10077.5,—,True,16,16,PASS,"No shelf (16k drop=16.3dB, 20k drop=29.1dB)",31.0,4.17,,,21458.0,415.8,False,,12,,False,,0.187,22000,10.6,-0.006,-32.6,10.6,,1.0,-0.069,29.289,21452.0,206.8,4.5,False,,ok,1500.0,,,,,67.061,,44100,PASS,0.0001,0.7726,True,,-73.4,61.1,,,,NO_WALL,,,,5
fd-exchange-v2-2026-08-0508.flac,flagged,SUSPECT,44100,7003144,BRICKWALL_20K;HF_DECOUPLED_-0.11;HF_SEAM_0.91;CNN_DOUBT;LOSSY_SRC_NEEDLES_VOID;STEREO_AAC_DOUBT_0.00;BAND_LIMIT_LOW_19000HZ_41DB,,,60.0,1.0,whole,1/1,1,60.0,0.0,0.1119,0.1464,4.9133,5.1408,2.369,2.3076,2.369,0,0.5541557765215976,0.5541557765215976,576,10217.5,—,True,16,16,FAKE_320K,"20kHz shelf (drop=67.2dB, whole-track)",342.0,6.544,,,,,,,,,False,,0.246,19000,34.8,0.398,-67.7,40.9,,1.0,0.689,52.984,,,,False,,ok,,,,,,8.603,,44100,PASS,0.0,0.9107,True,,-114.7,100.9,,0.59,46.0,FIRE,60.6,16005,576,5
fd-exchange-v2-2026-08-0509.flac,flagged,SUSPECT,44100,3305586,HF_SEAM_0.68;LOW_ROLLOFF_5.4KHZ;CNN_DOUBT;STEREO_AAC_DOUBT_0.00;DEAD_STRUCTURE_MAXRUN_121,,,38.52,1.0,whole,1/1,1,38.52,0.0,0.7976,10.8627,3.8796,7.1326,0.5745,1.0744,0.5745,0,0.5557606068633131,0.5557606068633131,576,5426.4,—,True,16,16,PASS,"No shelf (16k drop=11.9dB, 20k drop=38.4dB)",121.0,4.546,,,,,,,,,False,,0.392,20500,34.1,-0.054,-51.6,28.5,,1.0,0.048,1.64,20020.0,54.6,0.3,False,,ok,1500.0,,,,,8.787,,44100,PASS,0.0,0.115,True,MEANRUN_CEILING 4.55 vs 5.00 (-0.45),-116.1,93.3,,,,NO_WALL,,,,4
fd-exchange-v2-2026-08-0510.flac,flagged,SUSPECT,44100,6341125,PHASE_ISSUE;STEREO_AAC_DOUBT_0.00,,,60.02,1.0,spread,2/2,2,60.0,0.0,0.9913,13.2011,5.2095,10.749,2.023,4.5617,2.0494,350,0.7914077366361111,0.8105021421120111,576,9270.0,—,True,16,16,PASS,"No shelf (16k drop=8.0dB, 20k drop=27.8dB)",53.0,4.26,,,21248.0,116.2,False,,12,,False,,0.216,21500,18.8,0.03,-36.1,14.9,,1.0,0.032,25.913,21390.0,77.8,14.8,False,,ok,1500.0,,,,,54.355,,44100,PHASE_ISSUE,0.0,-0.224,True,,-92.3,72.5,,,,MASTERING_EDGE,,21851,1227,5
fd-exchange-v2-2026-08-0511.flac,flagged,SUSPECT,44100,3235558,BRICKWALL_20K;HF_SEAM_0.96;LOW_ROLLOFF_5.4KHZ;CNN_DOUBT;STEREO_AAC_DOUBT_0.00;DEAD_STRUCTURE_MAXRUN_120;BAND_LIMIT_LOW_17500HZ_37DB;MP3_IDEM_R2.38_17500;LOWBAND_WALL_SHADOW_37.1,,,38.52,1.0,whole,1/1,1,38.52,0.0,0.8341,8.9003,3.7912,6.1723,2.9873,4.317,2.9898,537,0.77436546833699,0.7970239241045473,576,5377.9,—,True,16,16,FAKE_320K,"20kHz shelf (drop=48.4dB, whole-track)",120.0,4.638,,,,,,,,,False,,0.394,17500,0.8,0.009,-49.4,37.1,,1.0,0.049,19.685,,,,False,,ok,,,,,,1.007,,44100,PASS,0.0,0.1168,True,MEANRUN_CEILING 4.64 vs 5.00 (-0.36),-116.3,93.4,,,1.8,silent,32.2,17280,75,4
fd-exchange-v2-2026-08-0512.flac,flagged,SUSPECT,44100,4874499,BRICKWALL_20K;HF_DECOUPLED_0.08;HF_SEAM_0.90;LOW_ROLLOFF_6.4KHZ;STEREO_AAC_DOUBT_0.00;DEAD_STRUCTURE_MAXRUN_264;DEADRUN_UNCORROBORATED_5.90;BAND_LIMIT_LOW_16500HZ_35DB;LOWBAND_WALL_SHADOW_34.7,,,60.0,1.0,whole,1/1,1,60.0,0.0,-0.0511,-0.0544,4.5289,4.5052,1.4283,1.4306,1.4283,0,0.513890254726153,0.513890254726153,576,6416.9,—,True,16,16,FAKE_320K,"20kHz shelf (drop=62.8dB, whole-track)",264.0,5.896,,,,,,,,,False,,0.31,16500,0.7,-0.105,-62.8,34.7,,1.0,-0.206,13.603,,,,False,,ok,,,,,,12.477,,44100,PASS,0.0,0.6477,True,,-115.0,93.1,,,,MASTERING_EDGE,,16015,1055,5
fd-exchange-v2-2026-08-0513.flac,flagged,SUSPECT,44100,5995431,LOW_ROLLOFF_7.5KHZ;CNN_DOUBT;STEREO_AAC_DOUBT_0.00;DEAD_STRUCTURE_MAXRUN_268;DEADRUN_UNCORROBORATED_6.97,,,60.0,1.0,whole,1/1,1,60.0,0.0,0.6539,10.0251,6.4864,10.5081,1.4806,3.3054,1.4806,0,0.8590023571542936,0.8590023571542936,576,7515.1,—,True,16,16,PASS,"No shelf (16k drop=10.9dB, 20k drop=28.6dB)",268.0,6.972,,,20510.0,306.0,False,,11,,False,,0.333,22000,22.6,-0.237,-37.4,5.5,,1.0,0.096,15.337,20707.0,489.3,3.8,False,,ok,1500.0,,,,,45.615,,44100,PASS,0.0,0.7895,True,,-86.8,66.7,,,,NO_WALL,,,,5
fd-exchange-v2-2026-08-0514.flac,flagged,SUSPECT,44100,6196482,STEREO_AAC_DOUBT_0.00,,,60.02,1.0,spread,2/2,2,60.0,0.0,0.577,12.2061,8.8791,12.3845,2.9383,8.0037,2.9352,389,0.8375560276880649,0.8628686703655252,576,10637.4,—,True,16,16,PASS,"No shelf (16k drop=21.0dB, 20k drop=39.5dB)",70.0,2.946,,,,,,,,,False,,0.255,20500,12.6,-0.228,-42.8,3.1,,1.0,-0.357,29.026,21802.0,108.9,,False,,ok,1500.0,,,,,30.229,,44100,PASS,0.0037,0.5891,True,,-86.0,66.0,,,,NO_WALL,,,,5
fd-exchange-v2-2026-08-0515.flac,flagged,SUSPECT,48000,6037190,FAKE_STEREO;AI_SR_48000;CNN_DOUBT;STEREO_AAC_DOUBT_0.00;DEAD_STRUCTURE_MAXRUN_334;DEAD_STRUCTURE_MEANRUN_5.19;MS_CONDITIONAL_63,,,60.0,1.0,whole,1/1,1,60.0,0.0,1.3442,14.5934,2.4117,13.6092,3.1757,7.3627,3.126,537,0.34462354655274524,0.3600969863547126,576,10828.1,—,True,16,16,PASS,"No shelf (16k drop=10.7dB, 20k drop=24.3dB)",334.0,5.191,,,,,,,,,False,,0.341,21000,24.5,1.0,-41.7,17.5,,1.0,1.0,62.651,20807.0,156.0,12.6,False,,ok,1137.0,,,,,79.313,,48000,FAKE_STEREO,0.0,0.9967,True,MEANRUN_CEILING 5.19 vs 5.00 (+0.19),-71.5,60.9,,,,,,,,5
fd-exchange-v2-2026-08-0516.flac,convicted,UPSCALE,44100,5160722,HF_DECOUPLED_-0.07;HF_SEAM_0.71;LOW_ROLLOFF_6.1KHZ;STEREO_AAC_DOUBT_0.00;DEAD_STRUCTURE_MAXRUN_231;DEADRUN_UNCORROBORATED_5.68;AAC_LATTICE_51pct,,,60.02,1.0,spread,2/2,2,60.0,0.0,0.5466,4.8685,4.7874,5.714,2.4406,7.2097,2.6471,318,0.7439821544737718,0.7631883503448166,576,6072.4,—,True,16,16,PASS,"No shelf (16k drop=41.0dB, 20k drop=16.8dB)",231.0,5.679,,,,,,,,,False,,0.31,22000,-33.6,-0.107,-16.8,-9.2,,1.0,-0.208,38.477,,,,False,,ok,,,,False,True,25.48,,44100,PASS,0.0,0.6486,True,,-81.7,60.1,,,,NO_WALL,,,,5
fd-exchange-v2-2026-08-0517.flac,flagged,SUSPECT,96000,5704531,BRICKWALL_20K;HF_DECOUPLED_0.14;AI_SR_96000;LOW_ROLLOFF_5.4KHZ;STEREO_AAC_DOUBT_0.00;DEAD_STRUCTURE_MAXRUN_374;DEAD_STRUCTURE_MEANRUN_8.42;BAND_LIMIT_LOW_NOWALL_17000HZ,,,60.0,1.0,whole,1/1,1,60.0,0.0,0.0608,0.025,3.5798,3.5369,3.861,3.8606,4.041,414,0.5847030359472944,0.6088279511056004,576,5437.5,—,True,16,16,FAKE_320K,"20kHz shelf (drop=50.6dB, whole-track)",374.0,8.422,,,,,,,,,False,-0.2,0.346,17000,-0.0,0.236,-50.6,10.7,,1.0,0.0,6.984,,,,False,,ok,,,,,,1.183,,96000,PASS,0.0,0.0472,True,MEANRUN_SOLO 8.42 vs 8.00 (+0.42),-119.1,96.5,,,,,,,,5
